date,id_meter,power_kwh,calc_cons
2018-01-27,4.0,53949.190322580645,2.3419354838697473
2018-01-28,4.0,53951.532258064515,2.3419354838697473
2018-01-29,4.0,53953.87419354839,2.341935483877023
2018-01-30,4.0,53956.21612903226,2.3419354838697473
2018-01-31,4.0,53958.55806451613,2.3419354838697473
2018-02-01,4.0,53960.9,2.3419354838697473
2018-02-02,4.0,53963.44642857143,2.546428571426077
2018-02-03,4.0,53965.99285714286,2.5464285714333528
2018-02-04,4.0,53968.53928571429,2.546428571426077
2018-02-05,4.0,53971.08571428571,2.546428571426077
2018-02-06,4.0,53973.63214285715,2.5464285714333528
2018-02-07,4.0,53976.17857142857,2.546428571426077
2018-02-08,4.0,53978.725,2.546428571426077
2018-02-09,4.0,53981.27142857143,2.5464285714333528
2018-02-10,4.0,53983.81785714286,2.546428571426077
2018-02-11,4.0,53986.364285714284,2.546428571426077
2018-02-12,4.0,53988.91071428572,2.5464285714333528
2018-02-13,4.0,53991.45714285714,2.546428571426077
2018-02-14,4.0,53994.00357142857,2.546428571426077
2018-02-15,4.0,53996.55,2.5464285714333528
2018-02-16,4.0,53999.09642857143,2.546428571426077
2018-02-17,4.0,54001.642857142855,2.546428571426077
2018-02-18,4.0,54004.18928571428,2.546428571426077
2018-02-19,4.0,54006.735714285714,2.5464285714333528
2018-02-20,4.0,54009.28214285714,2.546428571426077
2018-02-21,4.0,54011.82857142857,2.546428571426077
2018-02-22,4.0,54014.375,2.5464285714333528
2018-02-23,4.0,54016.921428571426,2.546428571426077
2018-02-24,4.0,54019.46785714285,2.546428571426077
2018-02-25,4.0,54022.014285714286,2.5464285714333528
2018-02-26,4.0,54024.56071428571,2.546428571426077
2018-02-27,4.0,54027.10714285714,2.546428571426077
2018-02-28,4.0,54029.65357142857,2.5464285714333528
2018-03-01,4.0,54032.2,2.546428571426077
2018-03-02,4.0,54034.65483870968,2.454838709680189
2018-03-03,4.0,54037.10967741935,2.454838709672913
2018-03-04,4.0,54039.56451612903,2.454838709680189
2018-03-05,4.0,54042.01935483871,2.454838709680189
2018-03-06,4.0,54044.47419354838,2.454838709672913
2018-03-07,4.0,54046.929032258064,2.454838709680189
2018-03-08,4.0,54049.383870967744,2.454838709680189
2018-03-09,4.0,54051.83870967742,2.454838709672913
2018-03-10,4.0,54054.2935483871,2.454838709680189
2018-03-11,4.0,54056.74838709677,2.454838709672913
2018-03-12,4.0,54059.20322580645,2.454838709680189
2018-03-13,4.0,54061.65806451613,2.454838709680189
2018-03-14,4.0,54064.1129032258,2.454838709672913
2018-03-15,4.0,54066.56774193548,2.454838709680189
2018-03-16,4.0,54069.02258064516,2.454838709680189
2018-03-17,4.0,54071.47741935484,2.454838709672913
2018-03-18,4.0,54073.93225806452,2.454838709680189
2018-03-19,4.0,54076.3870967742,2.454838709680189
2018-03-20,4.0,54078.84193548387,2.454838709672913
2018-03-21,4.0,54081.29677419355,2.454838709680189
2018-03-22,4.0,54083.75161290323,2.454838709680189
2018-03-23,4.0,54086.2064516129,2.454838709672913
2018-03-24,4.0,54088.66129032258,2.454838709680189
2018-03-25,4.0,54091.116129032256,2.454838709672913
2018-03-26,4.0,54093.570967741936,2.454838709680189
2018-03-27,4.0,54096.02580645162,2.454838709680189
2018-03-28,4.0,54098.48064516129,2.454838709672913
2018-03-29,4.0,54100.93548387097,2.454838709680189
2018-03-30,4.0,54103.39032258065,2.454838709680189
2018-03-31,4.0,54105.84516129032,2.454838709672913
2018-04-01,4.0,54108.3,2.454838709680189
2018-04-02,4.0,54110.49333333334,2.1933333333363407
2018-04-03,4.0,54112.68666666667,2.1933333333290648
2018-04-04,4.0,54114.880000000005,2.1933333333363407
2018-04-05,4.0,54117.073333333334,2.1933333333290648
2018-04-06,4.0,54119.26666666667,2.1933333333363407
2018-04-07,4.0,54121.46,2.1933333333290648
2018-04-08,4.0,54123.653333333335,2.1933333333363407
2018-04-09,4.0,54125.84666666667,2.1933333333363407
2018-04-10,4.0,54128.04,2.1933333333290648
2018-04-11,4.0,54130.23333333334,2.1933333333363407
2018-04-12,4.0,54132.426666666666,2.1933333333290648
2018-04-13,4.0,54134.62,2.1933333333363407
2018-04-14,4.0,54136.81333333333,2.1933333333290648
2018-04-15,4.0,54139.00666666667,2.1933333333363407
2018-04-16,4.0,54141.2,2.1933333333290648
2018-04-17,4.0,54143.39333333333,2.1933333333363407
2018-04-18,4.0,54145.58666666667,2.1933333333363407
2018-04-19,4.0,54147.78,2.1933333333290648
2018-04-20,4.0,54149.973333333335,2.1933333333363407
2018-04-21,4.0,54152.166666666664,2.1933333333290648
2018-04-22,4.0,54154.36,2.1933333333363407
2018-04-23,4.0,54156.55333333333,2.1933333333290648
2018-04-24,4.0,54158.746666666666,2.1933333333363407
2018-04-25,4.0,54160.94,2.1933333333363407
2018-04-26,4.0,54163.13333333333,2.1933333333290648
2018-04-27,4.0,54165.32666666667,2.1933333333363407
2018-04-28,4.0,54167.52,2.1933333333290648
2018-04-29,4.0,54169.71333333333,2.1933333333363407
2018-04-30,4.0,54171.90666666666,2.1933333333290648
2018-05-01,4.0,54174.1,2.1933333333363407
2018-05-02,4.0,54176.06451612903,1.9645161290318356
2018-05-03,4.0,54178.02903225806,1.9645161290318356
2018-05-04,4.0,54179.993548387094,1.9645161290318356
2018-05-05,4.0,54181.958064516126,1.9645161290318356
2018-05-06,4.0,54183.92258064516,1.9645161290318356
2018-05-07,4.0,54185.88709677419,1.9645161290318356
2018-05-08,4.0,54187.85161290322,1.9645161290318356
2018-05-09,4.0,54189.81612903226,1.9645161290391115
2018-05-10,4.0,54191.78064516129,1.9645161290318356
2018-05-11,4.0,54193.745161290324,1.9645161290318356
2018-05-12,4.0,54195.709677419356,1.9645161290318356
2018-05-13,4.0,54197.67419354839,1.9645161290318356
2018-05-14,4.0,54199.63870967742,1.9645161290318356
2018-05-15,4.0,54201.60322580645,1.9645161290318356
2018-05-16,4.0,54203.56774193548,1.9645161290318356
2018-05-17,4.0,54205.532258064515,1.9645161290318356
2018-05-18,4.0,54207.49677419355,1.9645161290318356
2018-05-19,4.0,54209.46129032258,1.9645161290318356
2018-05-20,4.0,54211.42580645161,1.9645161290318356
2018-05-21,4.0,54213.39032258064,1.9645161290318356
2018-05-22,4.0,54215.354838709674,1.9645161290318356
2018-05-23,4.0,54217.319354838706,1.9645161290318356
2018-05-24,4.0,54219.28387096774,1.9645161290318356
2018-05-25,4.0,54221.24838709678,1.9645161290391115
2018-05-26,4.0,54223.21290322581,1.9645161290318356
2018-05-27,4.0,54225.17741935484,1.9645161290318356
2018-05-28,4.0,54227.14193548387,1.9645161290318356
2018-05-29,4.0,54229.106451612904,1.9645161290318356
2018-05-30,4.0,54231.070967741936,1.9645161290318356
2018-05-31,4.0,54233.03548387097,1.9645161290318356
2018-06-01,4.0,54235.0,1.9645161290318356
2018-06-02,4.0,54237.14761904762,2.1476190476168995
2018-06-03,4.0,54239.29523809524,2.1476190476241754
2018-06-04,4.0,54241.44285714286,2.1476190476168995
2018-06-05,4.0,54243.590476190475,2.1476190476168995
2018-06-06,4.0,54245.73809523809,2.1476190476168995
2018-06-07,4.0,54247.885714285716,2.1476190476241754
2018-06-08,4.0,54250.03333333333,2.1476190476168995
2018-06-09,4.0,54252.18095238095,2.1476190476168995
2018-06-10,4.0,54254.328571428574,2.1476190476241754
2018-06-11,4.0,54256.47619047619,2.1476190476168995
2018-06-12,4.0,54258.62380952381,2.1476190476168995
2018-06-13,4.0,54260.771428571425,2.1476190476168995
2018-06-14,4.0,54262.91904761905,2.1476190476241754
2018-06-15,4.0,54265.066666666666,2.1476190476168995
2018-06-16,4.0,54267.21428571428,2.1476190476168995
2018-06-17,4.0,54269.36190476191,2.1476190476241754
2018-06-18,4.0,54271.509523809524,2.1476190476168995
2018-06-19,4.0,54273.65714285714,2.1476190476168995
2018-06-20,4.0,54275.80476190476,2.1476190476168995
2018-06-21,4.0,54277.95238095238,2.1476190476241754
2018-06-22,4.0,54280.1,2.1476190476168995
2018-06-23,4.0,54282.9,2.8000000000029104
2018-06-24,4.0,54285.7,2.7999999999956344
2018-06-25,4.0,54288.5,2.8000000000029104
2018-06-26,4.0,54291.3,2.8000000000029104
2018-06-27,4.0,54294.1,2.7999999999956344
2018-06-28,4.0,54296.9,2.8000000000029104
2018-06-29,4.0,54299.700000000004,2.8000000000029104
2018-06-30,4.0,54302.5,2.7999999999956344
2018-07-01,4.0,54305.3,2.8000000000029104
2018-07-02,4.0,54307.76363636364,2.4636363636382157
2018-07-03,4.0,54310.22727272727,2.4636363636309397
2018-07-04,4.0,54312.69090909091,2.4636363636382157
2018-07-05,4.0,54315.15454545455,2.4636363636382157
2018-07-06,4.0,54317.61818181819,2.4636363636382157
2018-07-07,4.0,54320.08181818182,2.4636363636309397
